##	TAG	<div1>
##	TAG	<head>
1	TOK	CITES	BOS	cite\VMFDRS3
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
562	TOK	Trade	BOS	trade\N5S
563	TOK	in		in\P
564	TOK	specimens		specimen\N5P
565	TOK	of		of\P
566	TOK	these		this\AD---P
567	TOK	species		species\N56
568	TOK	must		must\VOFDR66
569	TOK	be		be\VMI----
570	TOK	subject		subject\JA
571	TOK	to		to\P
572	TOK	particularly		particularly\DGA7
573	TOK	strict		strict\JA
574	TOK	regulation		regulation\N5S
575	TOK	in		in\P
576	TOK	order		order\VMI----
577	TOK	not		not\DGA7
578	TOK	to		to\P
579	TOK	endanger		endanger\VMI----
580	TOK	further		further\DGA7
581	TOK	their		their\APP3N6
582	TOK	survival		survival\N5S
583	TOK	and		and\CC
584	TOK	must		must\VOFDR66
585	TOK	only		only\DGA7
586	TOK	be		be\VMI----
587	TOK	authorized		authorize\VMC----
588	TOK	in		in\P
589	TOK	exceptional		exceptional\JA
590	TOK	circumstances		circumstance\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
591	TOK	a	BOS	a\AI---S
592	TOK	all		all\DGA7
593	TOK	species		species\N56
594	TOK	which		which\RW63N-
595	TOK	although		although\CS
596	TOK	not		not\DGA7
597	TOK	necessarily		necessarily\DGA7
598	TOK	now		now\DGA7
599	TOK	threatened		threaten\VMC----
600	TOK	with		with\P
601	TOK	extinction		extinction\N5S
602	TOK	may		may\VOFDR66
603	TOK	become		become\VMI----
604	TOK	so		so\DGA7
605	TOK	unless		unless\CS
606	TOK	trade		trade\N5S
607	TOK	in		in\P
608	TOK	specimens		specimen\N5P
609	TOK	of		of\P
610	TOK	such		such\JA
611	TOK	species		species\N56
612	TOK	is		be\V6FDRS3
613	TOK	subject		subject\JA
614	TOK	to		to\P
615	TOK	strict		strict\JA
616	TOK	regulation		regulation\N5S
##	TAG	<loc pos="P">
617	TOK	in order to		in_order_to\P
##	TAG	</loc>
618	TOK	avoid		avoid\VMI----
619	TOK	utilization		utilization\N5S
620	TOK	incompatible		incompatible\JA
621	TOK	with		with\P
622	TOK	their		their\APP3N6
623	TOK	survival		survival\N5S
---	DLD	;		=\DELIM
624	TOK	and		and\CC
625	TOK	b		b\N5S
626	TOK	other		other\JA
627	TOK	species		species\N56
628	TOK	which		which\RW63N-
629	TOK	must		must\VOFDR66
630	TOK	be		be\VMI----
631	TOK	subject		subject\JA
632	TOK	to		to\P
633	TOK	regulation		regulation\N5S
##	TAG	<loc pos="P">
634	TOK	in order that		in_order_that\P
##	TAG	</loc>
635	TOK	trade		trade\N5S
636	TOK	in		in\P
637	TOK	specimens		specimen\N5P
638	TOK	of		of\P
639	TOK	certain		certain\JA
640	TOK	species		species\N56
641	TOK	referred		refer\VMC----
642	TOK	to		to\P
643	TOK	in		in\P
644	TOK	sub		sub\VMI----
---	DLI	-		=\DELIM
645	TOK	paragraph		paragraph\N5S
---	DLE	(		=\DELIM
646	TOK	a		a\AI---S
---	DLD	)		=\DELIM
647	TOK	of		of\P
648	TOK	this		this\AD---S
649	TOK	paragraph		paragraph\N5S
650	TOK	may		may\VOFDR66
651	TOK	be		be\VMI----
652	TOK	brought		bring\VMC----
653	TOK	under		under\P
654	TOK	effective		effective\JA
655	TOK	control		control\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
656	TOK	Appendix	BOS	appendix\N5S
##	TAG	<num>
657	TOK	III		III\X
##	TAG	</num>
658	TOK	shall		shall\VOFDR66
659	TOK	include		include\VMI----
660	TOK	all		all\AG---6
661	TOK	species		species\N56
662	TOK	which		which\RW63N-
663	TOK	any		any\AG---6
##	TAG	<name>
664	TOK	Party		Party\N46
##	TAG	</name>
665	TOK	identifies		identify\VMFDRS3
666	TOK	as		as\CS
667	TOK	being		be\VMG----
668	TOK	subject		subject\JA
669	TOK	to		to\P
670	TOK	regulation		regulation\N5S
671	TOK	within		within\P
672	TOK	its		its\APS3N6
673	TOK	jurisdiction		jurisdiction\N5S
674	TOK	for		for\P
675	TOK	the		the\AT---6
676	TOK	purpose		purpose\N5S
677	TOK	of		of\P
678	TOK	preventing		prevent\VMG----
679	TOK	or		or\CC
680	TOK	restricting		restrict\VMG----
681	TOK	exploitation		exploitation\N5S
---	DLD	,		=\DELIM
682	TOK	and		and\CC
683	TOK	as		as\CS
684	TOK	needing		need\VMG----
685	TOK	the		the\AT---6
686	TOK	co		co\N5P
---	DLI	-		=\DELIM
687	TOK	operation		operation\N5S
688	TOK	of		of\P
689	TOK	other		other\JA
##	TAG	<name>
690	TOK	Parties		Parties\N46
##	TAG	</name>
691	TOK	in		in\P
692	TOK	the		the\AT---6
693	TOK	control		control\N5S
694	TOK	of		of\P
695	TOK	trade		trade\VMI----
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
696	TOK	The	BOS	the\AT---6
##	TAG	<name>
697	TOK	Parties		Parties\N46
##	TAG	</name>
698	TOK	shall		shall\VOFDR66
699	TOK	not		not\DGA7
700	TOK	allow		allow\VMI----
701	TOK	trade		trade\N5S
702	TOK	in		in\P
703	TOK	specimens		specimen\N5P
704	TOK	of		of\P
705	TOK	species		species\N56
706	TOK	included		include\VMC----
707	TOK	in		in\P
##	TAG	<name>
708	TOK	Appendices		Appendices\N46
##	TAG	</name>
##	TAG	<date pos="T" ISO8601="-02-01">
709	TOK	I, II		I,_II\T
##	TAG	</date>
710	TOK	and		and\CC
##	TAG	<num>
711	TOK	III		III\X
##	TAG	</num>
712	TOK	except		except\CS
713	TOK	in		in\P
714	TOK	accordance		accordance\N5S
715	TOK	with		with\P
716	TOK	the		the\AT---6
717	TOK	provisions		provision\N5P
718	TOK	of		of\P
719	TOK	the		the\AT---6
720	TOK	present		present\JA
##	TAG	<name>
721	TOK	Convention		Convention\N46
##	TAG	</name>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<head>
722	TOK	Article	BOS	article\N5S
##	TAG	<num>
723	TOK	III	EOS	III\X
##	TAG	</num>
##	TAG	</head>
##	TAG	<head>
725	TOK	Regulation	BOS	regulation\N5S
726	TOK	of		of\P
##	TAG	<name>
727	TOK	Trade		Trade\N46
##	TAG	</name>
728	TOK	in		in\P
##	TAG	<name>
729	TOK	Specimens of Species Included		Specimens_of_Species_Included\N46
##	TAG	</name>
730	TOK	in		in\P
##	TAG	<name>
731	TOK	Appendix I	EOS	Appendix_I\N46
##	TAG	</name>
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
733	TOK	All	BOS	all\AG---6
734	TOK	trade		trade\N5S
735	TOK	in		in\P
736	TOK	specimens		specimen\N5P
737	TOK	of		of\P
738	TOK	species		species\N56
739	TOK	included		include\VMC----
740	TOK	in		in\P
##	TAG	<name>
741	TOK	Appendix I		Appendix_I\N46
##	TAG	</name>
742	TOK	shall		shall\VOFDR66
743	TOK	be		be\VMI----
744	TOK	in		in\P
745	TOK	accordance		accordance\N5S
746	TOK	with		with\P
747	TOK	the		the\AT---6
748	TOK	provisions		provision\N5P
749	TOK	of		of\P
750	TOK	this		this\AD---S
##	TAG	<name>
751	TOK	Article		Article\N46
##	TAG	</name>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
752	TOK	The	BOS	the\AT---6
753	TOK	export		export\N5S
754	TOK	of		of\P
755	TOK	any		any\AG---6
756	TOK	specimen		specimen\N5S
757	TOK	of		of\P
758	TOK	a		a\AI---S
759	TOK	species		species\N56
760	TOK	included		include\VMC----
761	TOK	in		in\P
##	TAG	<name>
762	TOK	Appendix I		Appendix_I\N46
##	TAG	</name>
763	TOK	shall		shall\VOFDR66
764	TOK	require		require\VMI----
765	TOK	the		the\AT---6
766	TOK	prior		prior\JA
767	TOK	grant		grant\N5S
768	TOK	and		and\CC
769	TOK	presentation		presentation\N5S
770	TOK	of		of\P
771	TOK	an		an\AI---S
772	TOK	export		export\N5S
##	TAG	<abbr>
773	TOK	permit.		permit.\N5P
##	TAG	</abbr>
774	TOK	a		a\AI---S
775	TOK	a		a\AI---S
##	TAG	<name>
776	TOK	Scientific Authority		Scientific_Authority\N46
##	TAG	</name>
777	TOK	of		of\P
778	TOK	the		the\AT---6
##	TAG	<name>
779	TOK	State		State\N46
##	TAG	</name>
780	TOK	of		of\P
781	TOK	export		export\N5S
782	TOK	has		have\V6FDRS3
783	TOK	advised		advise\VMC----
784	TOK	that		that\CS
785	TOK	such		such\JA
786	TOK	export		export\N5S
787	TOK	will		will\VOFDR66
788	TOK	not		not\DGA7
789	TOK	be		be\VMI----
790	TOK	detrimental		detrimental\JA
791	TOK	to		to\P
792	TOK	the		the\AT---6
793	TOK	survival		survival\N5S
794	TOK	of		of\P
795	TOK	that		that\AD---S
796	TOK	species		species\N56
---	DLD	;		=\DELIM
797	TOK	b		b\N5S
798	TOK	a		a\AI---S
##	TAG	<name>
799	TOK	Management Authority		Management_Authority\N46
##	TAG	</name>
800	TOK	of		of\P
801	TOK	the		the\AT---6
##	TAG	<name>
802	TOK	State		State\N46
##	TAG	</name>
803	TOK	of		of\P
804	TOK	export		export\N5S
805	TOK	is		be\V6FDRS3
806	TOK	satisfied		satisfy\VMC----
807	TOK	that		that\CS
808	TOK	the		the\AT---6
809	TOK	specimen		specimen\N5S
810	TOK	was		be\V6F-A66
811	TOK	not		not\DGA7
812	TOK	obtained		obtain\VMC----
813	TOK	in		in\P
814	TOK	contravention		contravention\N5S
815	TOK	of		of\P
816	TOK	the		the\AT---6
817	TOK	laws		law\N5P
818	TOK	of		of\P
819	TOK	that		that\AD---S
##	TAG	<name>
820	TOK	State		State\N46
##	TAG	</name>
821	TOK	for		for\P
822	TOK	the		the\AT---6
823	TOK	protection		protection\N5S
824	TOK	of		of\P
825	TOK	fauna		fauna\N5S
826	TOK	and		and\CC
##	TAG	<name>
827	TOK	flora		flora\N46
##	TAG	</name>
---	DLD	;		=\DELIM
828	TOK	c		c\N5S
829	TOK	a		a\AI---S
##	TAG	<name>
830	TOK	Management Authority		Management_Authority\N46
##	TAG	</name>
831	TOK	of		of\P
832	TOK	the		the\AT---6
##	TAG	<name>
833	TOK	State		State\N46
##	TAG	</name>
834	TOK	of		of\P
835	TOK	export		export\N5S
836	TOK	is		be\V6FDRS3
837	TOK	satisfied		satisfy\VMC----
838	TOK	that		that\CS
839	TOK	any		any\AG---6
840	TOK	living		living\JA
841	TOK	specimen		specimen\N5S
842	TOK	will		will\VOFDR66
843	TOK	be		be\VMI----
844	TOK	so		so\DGA7
845	TOK	prepared		prepare\VMC----
846	TOK	and		and\CC
847	TOK	shipped		ship\VMC----
##	TAG	<loc pos="P">
848	TOK	as to		as_to\P
##	TAG	</loc>
849	TOK	minimize		minimize\VMI----
850	TOK	the		the\AT---6
851	TOK	risk		risk\N5S
852	TOK	of		of\P
853	TOK	injury		injury\N5S
---	DLD	,		=\DELIM
854	TOK	damage		damage\N5S
855	TOK	to		to\P
856	TOK	health		health\N5S
857	TOK	or		or\CC
858	TOK	cruel		cruel\JA
859	TOK	treatment		treatment\N5S
---	DLD	;		=\DELIM
860	TOK	and		and\CC
861	TOK	d		d\N5S
862	TOK	a		a\AI---S
##	TAG	<name>
863	TOK	Management Authority		Management_Authority\N46
##	TAG	</name>
864	TOK	of		of\P
865	TOK	the		the\AT---6
##	TAG	<name>
866	TOK	State		State\N46
##	TAG	</name>
867	TOK	of		of\P
868	TOK	export		export\N5S
869	TOK	is		be\V6FDRS3
870	TOK	satisfied		satisfy\VMC----
871	TOK	that		that\CS
872	TOK	an		an\AI---S
873	TOK	import		import\N5S
874	TOK	permit		permit\N5S
875	TOK	has		have\V6FDRS3
876	TOK	been		be\VMC----
877	TOK	granted		grant\VMC----
878	TOK	for		for\P
879	TOK	the		the\AT---6
880	TOK	specimen		specimen\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
881	TOK	The	BOS	the\AT---6
882	TOK	import		import\N5S
883	TOK	of		of\P
884	TOK	any		any\AG---6
885	TOK	specimen		specimen\N5S
886	TOK	of		of\P
887	TOK	a		a\AI---S
888	TOK	species		species\N56
889	TOK	included		include\VMC----
890	TOK	in		in\P
##	TAG	<name>
891	TOK	Appendix I		Appendix_I\N46
##	TAG	</name>
892	TOK	shall		shall\VOFDR66
893	TOK	require		require\VMI----
894	TOK	the		the\AT---6
895	TOK	prior		prior\JA
896	TOK	grant		grant\N5S
897	TOK	and		and\CC
898	TOK	presentation		presentation\N5S
899	TOK	of		of\P
900	TOK	an		an\AI---S
901	TOK	import		import\N5S
902	TOK	permit		permit\N5S
903	TOK	and		and\CC
904	TOK	either		either\DGA7
905	TOK	an		an\AI---S
906	TOK	export		export\N5S
907	TOK	permit		permit\N5S
908	TOK	or		or\CC
909	TOK	a		a\AI---S
910	TOK	re		re\P
---	DLI	-		=\DELIM
911	TOK	export		export\N5S
##	TAG	<abbr>
912	TOK	certificate.		certificate.\N5P
##	TAG	</abbr>
913	TOK	a		a\AI---S
914	TOK	a		a\AI---S
##	TAG	<name>
915	TOK	Scientific Authority		Scientific_Authority\N46
##	TAG	</name>
916	TOK	of		of\P
917	TOK	the		the\AT---6
##	TAG	<name>
918	TOK	State		State\N46
##	TAG	</name>
919	TOK	of		of\P
920	TOK	import		import\N5S
921	TOK	has		have\V6FDRS3
922	TOK	advised		advise\VMC----
923	TOK	that		that\CS
924	TOK	the		the\AT---6
925	TOK	import		import\N5S
926	TOK	will		will\VOFDR66
927	TOK	be		be\VMI----
928	TOK	for		for\P
929	TOK	purposes		purpose\N5P
930	TOK	which		which\RW63N-
931	TOK	are		be\V6FDR66
932	TOK	not		not\DGA7
933	TOK	detrimental		detrimental\JA
934	TOK	to		to\P
935	TOK	the		the\AT---6
936	TOK	survival		survival\N5S
937	TOK	of		of\P
938	TOK	the		the\AT---6
939	TOK	species		species\N56
940	TOK	involved		involve\VMF6A66
---	DLD	;		=\DELIM
941	TOK	b		b\N5S
942	TOK	a		a\AI---S
##	TAG	<name>
943	TOK	Scientific Authority		Scientific_Authority\N46
##	TAG	</name>
944	TOK	of		of\P
945	TOK	the		the\AT---6
##	TAG	<name>
946	TOK	State		State\N46
##	TAG	</name>
947	TOK	of		of\P
948	TOK	import		import\N5S
949	TOK	is		be\V6FDRS3
950	TOK	satisfied		satisfy\VMC----
951	TOK	that		that\CS
952	TOK	the		the\AT---6
953	TOK	proposed		propose\VMC----
954	TOK	recipient		recipient\N5S
955	TOK	of		of\P
956	TOK	a		a\AI---S
957	TOK	living		living\JA
958	TOK	specimen		specimen\N5S
959	TOK	is		be\V6FDRS3
960	TOK	suitably		suitably\DGA7
961	TOK	equipped		equip\VMC----
962	TOK	to		to\P
963	TOK	house		house\N5S
964	TOK	and		and\CC
965	TOK	care		care\N5S
966	TOK	for		for\P
967	TOK	it		it\RPS3N6
---	DLD	;		=\DELIM
968	TOK	and		and\CC
969	TOK	c		c\N5S
970	TOK	a		a\AI---S
##	TAG	<name>
971	TOK	Management Authority		Management_Authority\N46
##	TAG	</name>
972	TOK	of		of\P
973	TOK	the		the\AT---6
##	TAG	<name>
974	TOK	State		State\N46
##	TAG	</name>
975	TOK	of		of\P
976	TOK	import		import\N5S
977	TOK	is		be\V6FDRS3
978	TOK	satisfied		satisfy\VMC----
979	TOK	that		that\CS
980	TOK	the		the\AT---6
981	TOK	specimen		specimen\N5S
982	TOK	is		be\V6FDRS3
983	TOK	not		not\DGA7
984	TOK	to		to\P
985	TOK	be		be\VMI----
986	TOK	used		use\VMC----
987	TOK	for		for\P
988	TOK	primarily		primarily\DGA7
989	TOK	commercial		commercial\JA
990	TOK	purposes		purpose\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
991	TOK	The	BOS	the\JA
992	TOK	re		re\P
---	DLI	-		=\DELIM
993	TOK	export		export\N5S
994	TOK	of		of\P
995	TOK	any		any\AG---6
996	TOK	specimen		specimen\N5S
997	TOK	of		of\P
998	TOK	a		a\AI---S
999	TOK	species		species\N56
1000	TOK	included		include\VMC----
1001	TOK	in		in\P
##	TAG	<name>
1002	TOK	Appendix I		Appendix_I\N46
##	TAG	</name>
1003	TOK	shall		shall\VOFDR66
1004	TOK	require		require\VMI----
1005	TOK	the		the\AT---6
1006	TOK	prior		prior\JA
1007	TOK	grant		grant\N5S
1008	TOK	and		and\CC
1009	TOK	presentation		presentation\N5S
1010	TOK	of		of\P
1011	TOK	a		a\AI---S
1012	TOK	re		re\P
---	DLI	-		=\DELIM
1013	TOK	export		export\N5S
##	TAG	<abbr>
1014	TOK	certificate.		certificate.\N5P
##	TAG	</abbr>
1015	TOK	a		a\AI---S
1016	TOK	a		a\AI---S
##	TAG	<name>
1017	TOK	Management Authority		Management_Authority\N46
##	TAG	</name>
1018	TOK	of		of\P
1019	TOK	the		the\AT---6
##	TAG	<name>
1020	TOK	State		State\N46
##	TAG	</name>
1021	TOK	of		of\P
1022	TOK	re		re\P
---	DLD	-		=\DELIM
1023	TOK	export		export\N5S
1024	TOK	is		be\V6FDRS3
1025	TOK	satisfied		satisfy\VMC----
1026	TOK	that		that\CS
1027	TOK	the		the\AT---6
1028	TOK	specimen		specimen\N5S
1029	TOK	was		be\V6F-A66
1030	TOK	imported		import\VMC----
1031	TOK	into		into\P
1032	TOK	that		that\AD---S
##	TAG	<name>
1033	TOK	State		State\N46
##	TAG	</name>
1034	TOK	in		in\P
1035	TOK	accordance		accordance\N5S
1036	TOK	with		with\P
1037	TOK	the		the\AT---6
1038	TOK	provisions		provision\N5P
1039	TOK	of		of\P
1040	TOK	the		the\AT---6
1041	TOK	present		present\JA
##	TAG	<name>
1042	TOK	Convention		Convention\N46
##	TAG	</name>
---	DLD	;		=\DELIM
1043	TOK	b		b\N5S
1044	TOK	a		a\AI---S
##	TAG	<name>
1045	TOK	Management Authority		Management_Authority\N46
##	TAG	</name>
1046	TOK	of		of\P
1047	TOK	the		the\AT---6
##	TAG	<name>
1048	TOK	State		State\N46
##	TAG	</name>
1049	TOK	of		of\P
1050	TOK	re		re\P
---	DLD	-		=\DELIM
1051	TOK	export		export\N5S
1052	TOK	is		be\V6FDRS3
1053	TOK	satisfied		satisfy\VMC----
1054	TOK	that		that\CS
1055	TOK	any		any\AG---6
1056	TOK	living		living\JA
1057	TOK	specimen		specimen\N5S
1058	TOK	will		will\VOFDR66
1059	TOK	be		be\VMI----
1060	TOK	so		so\DGA7
1061	TOK	prepared		prepare\VMC----
1062	TOK	and		and\CC
1063	TOK	shipped		ship\VMC----
##	TAG	<loc pos="P">
1064	TOK	as to		as_to\P
##	TAG	</loc>
1065	TOK	minimize		minimize\VMI----
1066	TOK	the		the\AT---6
1067	TOK	risk		risk\N5S
1068	TOK	of		of\P
1069	TOK	injury		injury\N5S
---	DLD	,		=\DELIM
1070	TOK	damage		damage\N5S
1071	TOK	to		to\P
1072	TOK	health		health\N5S
1073	TOK	or		or\CC
1074	TOK	cruel		cruel\JA
1075	TOK	treatment		treatment\N5S
---	DLD	;		=\DELIM
1076	TOK	and		and\CC
1077	TOK	c		c\N5S
1078	TOK	a		a\AI---S
##	TAG	<name>
1079	TOK	Management Authority		Management_Authority\N46
##	TAG	</name>
1080	TOK	of		of\P
1081	TOK	the		the\AT---6
##	TAG	<name>
1082	TOK	State		State\N46
##	TAG	</name>
1083	TOK	of		of\P
1084	TOK	re		re\P
---	DLD	-		=\DELIM
1085	TOK	export		export\N5S
1086	TOK	is		be\V6FDRS3
1087	TOK	satisfied		satisfy\VMC----
1088	TOK	that		that\CS
1089	TOK	an		an\AI---S
1090	TOK	import		import\N5S
1091	TOK	permit		permit\N5S
1092	TOK	has		have\V6FDRS3
1093	TOK	been		be\VMC----
1094	TOK	granted		grant\VMC----
1095	TOK	for		for\P
1096	TOK	any		any\AG---6
1097	TOK	living		living\JA
1098	TOK	specimen		specimen\N5S
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
1099	TOK	The	BOS	the\AT---6
1100	TOK	introduction		introduction\N5S
1101	TOK	from		from\P
1102	TOK	the		the\AT---6
1103	TOK	sea		sea\N5S
1104	TOK	of		of\P
1105	TOK	any		any\AG---6
1106	TOK	specimen		specimen\N5S
1107	TOK	of		of\P
1108	TOK	a		a\AI---S
1109	TOK	species		species\N56
1110	TOK	included		include\VMC----
1111	TOK	in		in\P
##	TAG	<name>
1112	TOK	Appendix I		Appendix_I\N46
##	TAG	</name>
1113	TOK	shall		shall\VOFDR66
1114	TOK	require		require\VMI----
1115	TOK	the		the\AT---6
1116	TOK	prior		prior\JA
1117	TOK	grant		grant\N5S
1118	TOK	of		of\P
1119	TOK	a		a\AI---S
1120	TOK	certificate		certificate\N5S
1121	TOK	from		from\P
1122	TOK	a		a\AI---S
##	TAG	<name>
1123	TOK	Management Authority		Management_Authority\N46
##	TAG	</name>
1124	TOK	of		of\P
1125	TOK	the		the\AT---6
##	TAG	<name>
1126	TOK	State		State\N46
##	TAG	</name>
1127	TOK	of		of\P
##	TAG	<abbr>
1128	TOK	introduction.		introduction.\JA
##	TAG	</abbr>
1129	TOK	a		a\AI---S
1130	TOK	a		a\AI---S
##	TAG	<name>
1131	TOK	Scientific Authority		Scientific_Authority\N46
##	TAG	</name>
1132	TOK	of		of\P
1133	TOK	the		the\AT---6
##	TAG	<name>
1134	TOK	State		State\N46
##	TAG	</name>
1135	TOK	of		of\P
1136	TOK	introduction		introduction\N5S
1137	TOK	advises		advise\VMFDRS3
1138	TOK	that		that\CS
1139	TOK	the		the\AT---6
1140	TOK	introduction		introduction\N5S
1141	TOK	will		will\VOFDR66
1142	TOK	not		not\DGA7
1143	TOK	be		be\VMI----
1144	TOK	detrimental		detrimental\JA
1145	TOK	to		to\P
1146	TOK	the		the\AT---6
1147	TOK	survival		survival\N5S
1148	TOK	of		of\P
1149	TOK	the		the\AT---6
1150	TOK	species		species\N56
1151	TOK	involved		involve\VMF6A66
---	DLD	;		=\DELIM
1152	TOK	b		b\N5S
1153	TOK	a		a\AI---S
##	TAG	<name>
1154	TOK	Management Authority		Management_Authority\N46
##	TAG	</name>
1155	TOK	of		of\P
1156	TOK	the		the\AT---6
##	TAG	<name>
1157	TOK	State		State\N46
##	TAG	</name>
1158	TOK	of		of\P
1159	TOK	introduction		introduction\N5S
1160	TOK	is		be\V6FDRS3
1161	TOK	satisfied		satisfy\VMC----
1162	TOK	that		that\CS
1163	TOK	the		the\AT---6
1164	TOK	proposed		propose\VMC----
1165	TOK	recipient		recipient\N5S
1166	TOK	of		of\P
1167	TOK	a		a\AI---S
1168	TOK	living		living\JA
1169	TOK	specimen		specimen\N5S
1170	TOK	is		be\V6FDRS3
1171	TOK	suitably		suitably\DGA7
1172	TOK	equipped		equip\VMC----
1173	TOK	to		to\P
1174	TOK	house		house\N5S
1175	TOK	and		and\CC
1176	TOK	care		care\N5S
1177	TOK	for		for\P
1178	TOK	it		it\RPS3N6
---	DLD	;		=\DELIM
1179	TOK	and		and\CC
1180	TOK	c		c\N5S
1181	TOK	a		a\AI---S
##	TAG	<name>
1182	TOK	Management Authority		Management_Authority\N46
##	TAG	</name>
1183	TOK	of		of\P
1184	TOK	the		the\AT---6
##	TAG	<name>
1185	TOK	State		State\N46
##	TAG	</name>
1186	TOK	of		of\P
1187	TOK	introduction		introduction\N5S
1188	TOK	is		be\V6FDRS3
1189	TOK	satisfied		satisfy\VMC----
1190	TOK	that		that\CS
1191	TOK	the		the\AT---6
1192	TOK	specimen		specimen\N5S
1193	TOK	is		be\V6FDRS3
1194	TOK	not		not\DGA7
1195	TOK	to		to\P
1196	TOK	be		be\VMI----
1197	TOK	used		use\VMC----
1198	TOK	for		for\P
1199	TOK	primarily		primarily\DGA7
1200	TOK	commercial		commercial\JA
1201	TOK	purposes		purpose\N5P
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<head>
1202	TOK	Article	BOS	article\N5S
##	TAG	<num>
1203	TOK	IV	EOS	IV\X
##	TAG	</num>
##	TAG	</head>
##	TAG	<head>
1205	TOK	Regulation	BOS	regulation\N5S
1206	TOK	of		of\P
##	TAG	<name>
1207	TOK	Trade		Trade\N46
##	TAG	</name>
1208	TOK	in		in\P
##	TAG	<name>
1209	TOK	Specimens of Species Included		Specimens_of_Species_Included\N46
##	TAG	</name>
1210	TOK	in		in\P
##	TAG	<name>
1211	TOK	Appendix		Appendix\N46
##	TAG	</name>
##	TAG	<num>
1212	TOK	II	EOS	II\X
##	TAG	</num>
##	TAG	</head>
##	TAG	<p>
##	TAG	<s>
1214	TOK	All	BOS	all\AG---6
1215	TOK	trade		trade\N5S
1216	TOK	in		in\P
1217	TOK	specimens		specimen\N5P
1218	TOK	of		of\P
1219	TOK	species		species\N56
1220	TOK	included		include\VMC----
1221	TOK	in		in\P
##	TAG	<name>
1222	TOK	Appendix		Appendix\N46
##	TAG	</name>
##	TAG	<num>
1223	TOK	II		II\X
##	TAG	</num>
1224	TOK	shall		shall\VOFDR66
1225	TOK	be		be\VMI----
1226	TOK	in		in\P
1227	TOK	accordance		accordance\N5S
1228	TOK	with		with\P
1229	TOK	the		the\AT---6
1230	TOK	provisions		provision\N5P
1231	TOK	of		of\P
1232	TOK	this		this\AD---S
##	TAG	<name>
1233	TOK	Article		Article\N46
##	TAG	</name>
---	DLD	.	EOS	=\DELIM
##	TAG	</s>
##	TAG	</p>
##	TAG	<p>
##	TAG	<s>
1234	TOK	The	BOS	the\AT---6
1235	TOK	export		export\N5S
1236	TOK	of		of\P
1237	TOK	any		any\AG---6
1238	TOK	specimen		specimen\N5S
1239	TOK	of		of\P
1240	TOK	a		a\AI---S
1241	TOK	species		species\N56
1242	TOK	included		include\VMC----
1243	TOK	in		in\P
##	TAG	<name>
1244	TOK	Appendix		Appendix\N46
##	TAG	</name>
##	TAG	<num>
1245	TOK	II		II\X
##	TAG	</num>
1246	TOK	shall		shall\VOFDR66
1247	TOK	require		require\VMI----
1248	TOK	the		the\AT---6
1249	TOK	prior		prior\JA
1250	TOK	grant		grant\N5S
1251	TOK	and		and\CC
1252	TOK	presentation		presentation\N5S
1253	TOK	of		of\P
1254	TOK	an		an\AI---S
1255	TOK	export		export\N5S
##	TAG	<abbr>
1256	TOK	permit.		permit.\N5P
##	TAG	</abbr>
1257	TOK	a		a\AI---S
1258	TOK	a		a\AI---S
##	TAG	<name>
1259	TOK	Scientific Authority		Scientific_Authority\N46
##	TAG	</name>
1260	TOK	of		of\P
1261	TOK	the		the\AT---6
##	TAG	<name>
1262	TOK	State		State\N46
##	TAG	</name>
1263	TOK	of		of\P
1264	TOK	export		export\N5S
1265	TOK	has		have\V6FDRS3
1266	TOK	advised		advise\VMC----
1267	TOK	that		that\CS
1268	TOK	such		such\JA
1269	TOK	export		export\N5S
1270	TOK	will		will\VOFDR66
1271	TOK	not		not\DGA7
1272	TOK	be		be\VMI----
1273	TOK	detrimental		detrimental\JA
1274	TOK	to		to\P
1275	TOK	the		the\AT---6
1276	TOK	survival		survival\N5S
1277	TOK	of		of\P
1278	TOK	that		that\AD---S
1279	TOK	species		species\N56
---	DLD	;		=\DELIM
1280	TOK	b		b\N5S
1281	TOK	a		a\AI---S
##	TAG	<name>
1282	TOK	Management Authority		Management_Authority\N46
##	TAG	</name>
1283	TOK	of		of\P
1284	TOK	the		the\AT---6
##	TAG	<name>
1285	TOK	State		State\N46
##	TAG	</name>
1286	TOK	of		of\P
1287	TOK	export		export\N5S
